"class","tna","c1","c2","c3","m1","m2","m3","n1","n2","n3","p1","p2","p3"
1,-0.0684731846767863,63.0234569481394,82.1372985672791,102.120092096875,-64.1302410333667,-24.7173897581279,-46.9304617786554,-15.6239253897699,2.961240876776,23.2664863614397,11.1556998292503,32.6929162769898,52.6420868245783
0,0.249958856762932,83.4262214424117,62.8254164500494,102.850180505631,-66.5085495995552,-47.1215395563713,-25.0966228055359,-15.1440040372507,2.96019743564896,22.8486662221265,11.860355234803,32.9756311762392,53.4777264042311
1,-0.830438839358436,61.0728467945705,81.3486989465548,99.8533378984444,-63.5238687536384,-45.9514816129806,-23.0910363378179,-15.2154007260266,3.76920413461118,23.08283295097,11.6038977980699,31.1031927060915,54.2757037267414
0,2.2432218614289,63.4470716481048,81.8280811074505,103.80677824403,-65.557189731516,-45.390124004559,-24.1511450917321,-16.7772663698776,22.8074361546504,3.65624261052119,31.6219318126973,12.3388398340548,53.9020117760431
0,-2.22913696190098,62.787488579483,81.4473621138359,101.495944855657,-65.1389179406381,-47.1760444600687,-27.262703239414,-16.7184359600812,2.68926402801927,22.5816275561067,10.8343405728994,30.550323132184,53.0332850163427
1,0.657607359151131,64.0591057621874,81.8890683654397,104.066755115036,-65.3191864854388,-46.811687200046,-24.3971865178076,-15.4743918527168,3.01780066798772,22.6055734324312,10.7768818470781,31.2744289276121,53.3738754985704
1,1.16706715888412,63.773719593761,82.2262030504557,102.963101429778,-45.4910729268212,-68.7016679672193,-27.2068915275562,-17.5322152745071,3.00931787477545,22.2982535286833,10.1356318688552,32.4694724398367,51.7727151448958
0,-3.70744958188919,60.3098935496859,82.2327661741724,100.894703431553,-64.3745709546472,-47.0470144307842,-22.8503278928907,-15.8214767513119,5.31002832410782,22.9951589337995,9.87780934310478,33.5685733641132,50.6393277948082
1,-1.03706510787716,63.0479077618792,81.7753280360211,101.464276001545,-64.1033667586584,-46.2611039721621,-22.7075152244685,2.74301878714715,-15.7805046983599,23.0631070813526,10.9901906193676,32.6514058930798,52.2467971299577
0,1.29402286664314,63.4273949109966,82.877838149254,103.871774328745,-65.520937232381,-45.7307758455506,-24.3426339810455,-18.1625415719223,1.71278151534049,22.9583245686061,14.3820805995003,34.519473986701,56.7160250747734
0,-4.80805136773211,81.6817174560211,63.5315823965307,102.799781454323,-61.8643479649994,-47.2178638438248,-22.0908326884254,-16.8661911617006,3.03439944993256,22.0433752885243,12.2098391598455,31.3740538371274,52.9839931688504
0,-0.627195133134106,64.2556993372784,82.6088466300159,102.792205628818,-45.9486327429097,-67.0051560819553,-25.2117173234419,-14.8062643980605,3.0248828857803,23.0907562513608,11.7341978199391,32.7665121323449,52.336338449851
1,0.497553855805258,81.3757749420672,62.844239340535,102.300577329407,-67.3512493455516,-45.8258431382052,-26.044513866466,-15.3636738965694,2.94840797449082,22.7865085861551,10.8275822769978,32.3204180405061,52.9370940106305
1,-1.41268132304238,62.9646828213366,82.0450130630061,102.546689201358,-67.8401172312965,-47.1826294739158,-25.9532520691697,-15.3113256458083,2.15565158502426,23.3542098098741,9.8710421990008,31.7364659080627,52.5403077267394
0,4.07370583618833,62.5211423799424,81.5842873456363,103.303277182767,-63.9568254671998,-46.5955447649608,-23.0969814422122,-16.0182458498091,2.92704449322578,23.2424142163537,11.2768527274922,31.6154513151093,51.7587593838073
0,0.016238884521202,62.7775373639574,81.9742787056747,103.676698143798,-64.4979519660128,-23.7416097133322,-45.8578534704186,-15.5590529623336,2.96965798451537,23.1346680115097,13.1441507453246,33.968709961693,55.3425060285229
0,-4.29124216463404,61.6399561275441,81.1225420722587,99.6651349913503,-66.1654111879836,-44.1112857598034,-25.2369638253113,-16.5191774788245,2.8171858515401,22.0774994692656,14.7559773678036,33.5325604513587,56.0332362456879
0,-2.28871078967004,62.9380089591935,81.9380918092115,102.919902163894,-65.6244313036061,-23.8499981684119,-45.3463543499949,-15.7437810348223,2.96211061126192,22.6999384459224,12.6760064051618,31.6845810927385,54.0479567505013
0,-2.03379860523886,63.0543147083423,82.4698311378184,101.803700675648,-65.7084810918491,-47.577145271475,-25.5880723218637,-16.699304256395,3.18353277930152,22.7149218981719,32.3140861109576,10.6250938213127,52.1126582044596
0,1.08611867657746,62.733711278514,81.9191892550142,103.224943500504,-65.3647482155918,-46.4836715308094,-24.4325648434735,-14.9649650563042,2.95962645974796,22.9121946564398,12.2907933062319,31.174157566447,54.1349469239609
0,-2.65613748848097,63.2231808855103,82.0523200279877,102.635290299103,-65.7125286285963,-46.2687404915457,-24.2753706302357,-17.1213231819138,3.23722455114357,22.9360602194405,14.046961818908,32.6501420802448,52.9916653271586
0,0.748064402583632,62.1829427017429,82.5037992091393,102.035267253389,-65.458572939266,-46.3476857276762,-23.941943480892,-16.0970990024087,3.11216601010914,23.0030900974195,12.3329229825759,32.0553638088799,54.1232147289436
0,-2.94217056479326,62.6364212586699,81.9770367816545,100.711802471379,-65.7639526234296,-47.7310526159665,-24.3960658534644,-16.2566625353605,3.09221438399423,23.2328550676945,11.2675523052507,31.1735867017485,54.1234287590865
0,-2.34664417690276,62.8009049042699,101.559080438844,83.3491238752157,-67.4845829322134,-45.4610279195087,-25.8223590821123,-18.0301152556438,3.37457063893211,23.178845274656,11.9139043150964,33.7093971645983,53.2215105422683
0,1.3801640791174,63.4697462659947,81.9919797082619,103.064962309854,-66.775242132403,-47.8605794621685,-25.5485753714742,-15.2286547202102,3.05376911535216,22.7632170118052,11.0739818716226,31.1739227999952,53.7725445364381
1,-0.371759994916825,62.9519277684524,81.9924339350613,101.902377839956,-64.9575401848581,-46.0809587834274,-24.2499577381578,-16.6061303416938,4.02963692287317,22.8626559822499,13.2059943575915,31.9850881769232,55.4670951845743
0,-1.53887954707183,63.45224695627,81.8313428558115,101.536982820561,-65.5076054202401,-46.7204589409611,-23.7908663440659,-15.1418027520059,7.14584975351862,23.1319048487596,12.5537973993015,33.4494793928466,53.4135579063363
0,-2.02219815705846,64.3627773253285,82.2469005703683,102.750251099845,-66.0396693337928,-47.2209141076861,-24.437092883318,-20.235984202546,3.05751359002626,22.7859987231268,12.5963489096174,32.2702123975975,54.9644307559244
0,-1.32344279826043,63.1143985192284,82.3223867519048,100.925704192383,-66.2557523048527,-45.4855221269861,-25.8642375138039,-16.8217117577869,22.917080401067,2.99203691988217,10.9863868409922,31.7244641861096,52.8434808653965
0,-2.88510625285237,61.6117109534196,81.3658262962525,101.577772475511,-67.310301951005,-45.1523680510947,-26.8568186968638,-19.1037401571783,2.55472677742589,22.8542798340114,13.2475296717307,33.2836935070492,56.3786269160751
1,0.19320298941725,63.329286397923,81.9204205219637,101.172549723461,-64.6651888619979,-46.0983953130401,-23.2998062246524,-15.848951120419,2.98560783500983,23.4377981561181,11.3034290193459,33.4483527108818,53.5257549060353
0,-3.63880681668728,63.6325114703397,82.0176417492226,102.51935488405,-45.3920795139911,-66.6869471794,-25.0771706875521,-15.198854566709,3.3074028016253,22.8606804882805,8.32386851413866,31.0371591940325,51.6558478794454
0,0.533514674587578,62.6417920016355,81.4149422404096,101.734120692912,-66.1044916130263,-46.2946642540445,-26.0110646430574,-16.7919834830014,0.964774654387741,22.5533165204933,12.2858936917325,31.7927334208124,54.1850853834071
0,-0.855067606022531,63.4365187252238,83.1003997659321,104.184091978887,-65.8793551776627,-47.6412720703211,-24.4499486022237,-16.3981634656487,3.10066102134123,22.6554839830386,13.2843994483484,32.7696277781918,54.9148807544467
1,-0.424206750937566,62.9078742194549,81.7224195232373,102.693036669773,-65.7449277213904,-43.2012224305363,-26.0686044409169,-15.1514912040689,1.00024384944983,23.0060581678727,11.4873577496654,32.0936543924912,53.7893547505222
0,-1.29017629593299,65.750034382035,82.5117361851993,103.537930720031,-66.1713051732947,-25.5942931692726,-45.0120801825525,2.74834208775682,-15.8863135775309,22.7955766903876,11.1989783487438,32.7616306717978,53.4163675695342
0,-2.76247232872422,62.4040049380962,81.4858782012241,102.82324663841,-63.7198323481766,-46.5856271784297,-25.0001937551459,-15.6397717679669,4.98362030402763,22.8150866345144,15.694664940671,34.2199424263045,57.5640195163878
0,-2.04933933534549,60.7461480475276,80.9031384752066,100.094869716463,-65.3510405145867,-24.2034823958099,-45.6113076635611,3.35733534266528,-16.8730548207319,22.726408702594,14.2345099360644,34.4843602543864,54.475577512731
1,0.172930878931404,62.8873461550022,81.7669686794895,103.886151648168,-66.231861643384,-48.2216607997534,-27.8618294307229,-15.3783190199663,3.02355287643086,21.7187062119111,13.0704482649851,33.3042751819865,55.7809859501557
1,0.336671636680433,62.0097841664513,81.1531634799045,101.934851107662,-68.4698677857045,-45.9557942006258,-27.0634272482249,-15.5634653302542,3.66607463586507,21.8695070858749,9.53225819294663,31.1968110570538,50.5764389561732
1,-2.90419151094565,62.9002371528047,81.4347313033045,103.9556060504,-69.2454803919245,-45.8503853232393,-29.6420555696026,-15.7979858018019,2.04655035011513,23.4122464117856,9.96004337488259,51.2000362082416,31.4001089164434
0,-2.04331232925257,81.6631861372797,63.0852074970526,103.107671913628,-66.1740116054209,-25.5645737251579,-47.1363019807035,-16.1086639967239,2.86887626731193,22.8445653550203,11.8771317331825,31.2648475997539,53.8933276384336
0,-3.60611394982073,60.7730590900412,81.3558867766223,100.573770924411,-62.1791057205326,-47.1224447741748,-21.3309697514812,-16.1827649495634,2.84991690088793,22.5479305895926,11.9794511075418,32.7116373581639,52.509916187212
0,-3.3342397102713,57.6617278422801,79.8733216491041,100.326431742531,-65.4551593225139,-46.7782114267911,-25.0032620756207,-16.4050621794863,3.09608030846578,22.1068035399591,14.6171918778763,32.9009543844824,56.7172885269831
0,-1.69763160806252,59.8230268616715,80.6715627443307,100.849763768174,-64.8893849333555,-44.6059407811224,-23.4483630354633,-17.9941783881908,2.88578203652325,22.6411391394753,12.8284504095632,33.9737422162175,54.5872501522953
0,-3.08796270565129,59.2131707251992,80.3707269539184,99.0473510186791,-65.042493909568,-24.0423525533779,-46.2783034097638,-16.4562432801486,2.92997982966736,22.5841284173979,12.4673152034734,32.1356273786752,51.8917341380412
0,-1.66207183674238,62.4503833183152,81.8487842828485,101.439331805304,-65.1153510582408,-44.5876697802945,-23.6621291185593,-16.4985521501401,3.63723930701581,22.9467717999017,14.4805240818403,35.7988876161714,55.5939621744993
0,-14.8587066266363,64.2203282568192,81.8665938593864,103.01456437711,-66.1812345317753,-46.8511103167508,-28.9064391578431,-13.4813334887612,23.5285479098446,2.80621749639426,18.3748536913812,35.4080564338461,59.1283987816931
1,-0.0644380563732447,62.9995168191973,82.0043811869763,101.980463281977,-61.9534116036556,-45.8469883843332,-21.5660719589856,-17.3224680447368,2.78354114345924,22.889989536722,12.9727172565566,32.208900421243,54.5156691680773
1,2.10940123151021,60.5166758542011,81.0820718053524,100.819233949738,-44.6779754135087,-69.2580481248555,-32.5227804780994,-16.503846451046,2.85584791219153,22.7716154652691,11.8293728505686,32.6266387713917,56.0654700854934
1,-0.843872512167808,58.7598358676214,100.06848443831,80.3512733222689,-64.4348420008553,-46.1900191754909,-23.7418930587648,2.93415186431006,-17.2369298705657,23.2742449928142,12.0425813716166,32.2259361427407,54.2103745252873
0,0.752724581370414,64.6050234857824,82.0398243537848,103.557144234373,-64.7004875036703,-48.0376264394044,-24.3639384345954,-16.207299374387,2.90408694592177,22.6524793930009,13.610202687906,32.5463859343811,53.0039749164762
1,-0.0662714953858514,60.4009998635729,81.8522827510903,101.112091539735,-68.2801674268158,-47.7451268664296,-26.154578702527,-16.5702787329143,0.711212251507657,22.5183216769692,12.143924170699,32.6406606641007,55.0390510908793
0,-1.28542228848294,62.9482005401137,81.5207010377525,102.24964709172,-66.1259730666488,-42.1539176874804,-24.6944062125637,3.00964109457931,-16.6955011661486,22.6858372467667,12.03660974804,31.7669237520521,54.3853718634263
1,-2.26385622336307,84.5093738052994,63.198101098274,100.597778094545,-65.6089301238859,-44.9310030917136,-24.535039272936,-16.2762675544272,2.36912592176653,24.184477296883,12.4687285133274,52.4749172972832,32.9772362635798
0,-2.47614865059399,63.1859847261073,103.58624860658,82.1228334149336,-63.6746339743238,-45.5639977836988,-23.0869864018677,-16.4016015855437,1.12023850902051,22.9726714961033,9.61758617197512,31.2314537689888,53.3249975977484
1,1.12013329713178,61.253966877627,80.8546596400618,101.086446399113,-62.6322144305745,-46.8637262853732,-21.9531523436276,-16.4566741615801,2.17654761402121,23.541889085071,11.955755801168,32.4086413769009,53.69189770783
0,-6.79970911810235,58.6526770599086,80.077492490788,98.2468526894823,-65.1900911699429,-45.9100954554886,-24.5251986625193,-15.5594502877958,2.69291158959694,23.0835711928549,15.2074026784589,33.8268589439167,58.4285521936671
0,-2.82287554081748,62.9713876256158,81.5428288414962,101.461071120372,-62.1217753120341,-47.8386500157353,-24.3350409943548,-15.5907486552426,2.61398079164986,22.5647550507876,10.6844304882588,31.6501343152953,52.9530748776305
1,-0.630002913015771,81.9131729201782,63.012448597889,102.579390737052,-67.3486436318901,-45.7478866888456,-27.014036825699,-15.2714574432407,3.02871920028019,23.2269846669468,10.5553602523202,31.7377887254241,52.0325901873037
0,-1.81153576781606,63.5623164693949,81.816989199757,101.843808097721,-65.6068204097058,-46.6336969262609,-25.0834853946306,3.08216799564702,-15.0255111695603,22.5867189406506,9.2678920268261,30.6146745641048,51.3358843507037
0,1.66262690740009,64.159450966285,81.9571383530824,102.962746392815,-67.0941629475361,-45.7328117974767,-25.2701937396735,2.93775994568619,-16.2822456693005,22.4820058505597,13.485385493415,32.8181603955664,54.5066012300534
0,-1.9499118888911,62.1407394931592,81.2446268517813,102.061856710224,-65.8851763826393,-46.5570185361222,-24.6163198872209,-14.5598921003787,2.38909013268175,22.8381409357299,10.3520126192848,31.2725295255834,55.5551279369009
0,0.0478271168162821,65.2882283756075,82.5707577724402,103.306341668778,-65.7628300993249,-23.9811107386358,-45.0020563457729,-18.8788333932336,2.84034195609923,22.8315770686504,13.4729404932023,33.9843016581747,54.7007400164064
1,-0.334111508088812,62.2208338225686,81.6428675680903,102.831657425221,-64.8753647535801,-46.9322739115734,-25.3230111982187,-15.4232117373648,0.671066443597091,22.608381983621,13.2429205912052,32.7588386931651,53.2718285038245
0,-1.70256460118612,62.5485625180554,81.4812671051276,101.529232278276,-65.3993815503616,-47.2984771132938,-24.0828584917665,-16.4368064273686,0.25836607579467,22.6704960671282,12.1646340225102,32.6375509931574,53.3309509954583
0,-3.05412208311373,63.0774977953605,101.424235105399,81.5320826552417,-67.66133115844,-45.3395891797599,-26.4470732723214,-15.1162147930633,2.96302636568711,22.785597646308,13.8909655594038,33.3451966138559,56.1358593710981
0,2.12203283978038,62.8212407553407,82.3748947678551,102.538230032924,-67.5484296658137,-25.5657287464504,-45.4370569909625,-16.1418185812579,2.84991894945845,22.5789711883094,10.6002081223336,30.6345381773499,53.7496553709616
0,-2.70676367074237,60.2127074155042,99.3992671053553,82.155533808542,-66.6245427387022,-45.3848421214305,-24.8170991379199,-15.1567479953241,3.09315621962983,22.6172695628849,9.16534811853229,30.6346315383847,51.5747271583771
1,-0.817971737466807,63.2696709280025,81.6496081268204,103.388384321917,-66.55218376691,-45.2955458997911,-24.6983050163986,-15.9947307517625,2.9865207681284,22.706466187091,11.0292628572618,31.3278554497426,55.6174853393563
1,0.581242621826042,62.9014496840759,81.6928770848352,103.357681059752,-65.5716198291626,-46.5378683315102,-25.2684839436476,-16.5703270284871,1.2950675090184,22.7053420932545,10.8413583418541,31.7642543830508,53.6620852544993
